Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.5,6,569
Singly Linked List,max,FAIL,22,-,FAIL,1818
Singly Linked List,delete,FAIL,16,-,FAIL,1070
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,2002
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3123
Singly Linked List,difference,FAIL,14,-,FAIL,1958
Sorted list,insert,FAIL,21,-,FAIL,217
Sorted list,merge,FAIL,23,-,FAIL,2025
List of Lists,length,FAIL,12,-,FAIL,2530
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.0,16,213
BST,rotate right,FAIL,74,-,FAIL,1912
BST,find min,FAIL,25,-,FAIL,2441
BST,find max,FAIL,25,-,FAIL,2543
BST,delete root,FAIL,41,-,FAIL,1557
BST,to sorted list,FAIL,15,-,FAIL,1422
Rose Tree,copy,FAIL,12,-,FAIL,1689
Packed Tree,unpack,FAIL,25,-,FAIL,1605
