Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,153
Singly Linked List,max,FAIL,22,-,FAIL,1024
Singly Linked List,delete,41,16,1.8,12,388
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,append three,81,21,2.6,26,953
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1601
Singly Linked List,difference,FAIL,14,-,FAIL,1689
Sorted list,insert,FAIL,21,-,FAIL,70
Sorted list,merge,FAIL,23,-,FAIL,1128
List of Lists,length,FAIL,12,-,FAIL,1452
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.0,16,263
BST,rotate right,FAIL,74,-,FAIL,1408
BST,find min,FAIL,25,-,FAIL,1224
BST,find max,FAIL,25,-,FAIL,1221
BST,delete root,FAIL,41,-,FAIL,994
BST,to sorted list,FAIL,15,-,FAIL,1328
Rose Tree,copy,FAIL,12,-,FAIL,2131
Packed Tree,unpack,72,25,4.2,23,1249
