Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,158
Singly Linked List,max,FAIL,22,-,FAIL,228
Singly Linked List,delete,FAIL,16,-,FAIL,201
Singly Linked List,deallocate two,25,4,0.5,9,71
Singly Linked List,append three,FAIL,21,-,FAIL,1252
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,654
Singly Linked List,difference,FAIL,14,-,FAIL,153
Sorted list,insert,FAIL,21,-,FAIL,1241
Sorted list,merge,FAIL,23,-,FAIL,1098
List of Lists,length,FAIL,12,-,FAIL,1074
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.2,16,370
BST,rotate right,FAIL,74,-,FAIL,1381
BST,find min,FAIL,25,-,FAIL,523
BST,find max,FAIL,25,-,FAIL,523
BST,delete root,FAIL,41,-,FAIL,1151
BST,to sorted list,FAIL,15,-,FAIL,53
Rose Tree,copy,FAIL,12,-,FAIL,2231
Packed Tree,unpack,FAIL,25,-,FAIL,650
