Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,3.4,6,117
Singly Linked List,max,FAIL,22,-,FAIL,174
Singly Linked List,delete,FAIL,16,-,FAIL,186
Singly Linked List,deallocate two,25,4,2.0,9,68
Singly Linked List,append three,FAIL,21,-,FAIL,217
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,214
Singly Linked List,difference,FAIL,14,-,FAIL,144
Sorted list,insert,FAIL,21,-,FAIL,155
Sorted list,merge,FAIL,23,-,FAIL,125
List of Lists,length,FAIL,12,-,FAIL,207
Binary Tree,deallocate,16,2,1.2,6,26
Binary Tree,deallocate two,47,4,3.5,16,263
BST,rotate right,FAIL,74,-,FAIL,179
BST,find min,FAIL,25,-,FAIL,179
BST,find max,FAIL,25,-,FAIL,178
BST,delete root,FAIL,41,-,FAIL,187
BST,to sorted list,FAIL,15,-,FAIL,194
Rose Tree,copy,FAIL,12,-,FAIL,223
Packed Tree,unpack,FAIL,25,-,FAIL,235
