Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,148
Singly Linked List,max,67,22,4.1,18,839
Singly Linked List,delete,41,16,1.6,12,334
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,append three,55,21,2.3,16,828
Singly Linked List,non-destructive append,66,21,4.6,22,2030
Singly Linked List,difference,FAIL,14,-,FAIL,1602
Sorted list,insert,FAIL,21,-,FAIL,64
Sorted list,merge,FAIL,23,-,FAIL,1106
List of Lists,length,FAIL,12,-,FAIL,1468
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,263
BST,rotate right,15,74,4.0,5,1039
BST,find min,FAIL,25,-,FAIL,1226
BST,find max,FAIL,25,-,FAIL,1228
BST,delete root,FAIL,41,-,FAIL,984
BST,to sorted list,FAIL,15,-,FAIL,1338
Rose Tree,copy,FAIL,12,-,FAIL,2016
Packed Tree,unpack,72,25,3.7,23,1115
