Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,2.3,6,1014
Singly Linked List,max,FAIL,22,-,FAIL,2055
Singly Linked List,delete,FAIL,16,-,FAIL,2367
Singly Linked List,deallocate two,25,4,0.9,9,168
Singly Linked List,append three,FAIL,21,-,FAIL,2304
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2555
Singly Linked List,difference,FAIL,14,-,FAIL,2411
Sorted list,insert,FAIL,21,-,FAIL,180
Sorted list,merge,FAIL,23,-,FAIL,2262
List of Lists,length,FAIL,12,-,FAIL,1969
Binary Tree,deallocate,16,2,0.6,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,2311
BST,rotate right,FAIL,74,-,FAIL,1202
BST,find min,FAIL,25,-,FAIL,1600
BST,find max,FAIL,25,-,FAIL,1611
BST,delete root,FAIL,41,-,FAIL,1331
BST,to sorted list,FAIL,15,-,FAIL,1895
Rose Tree,copy,FAIL,12,-,FAIL,2367
Packed Tree,unpack,72,25,2.9,23,868
