Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,219
Singly Linked List,max,FAIL,22,-,FAIL,235
Singly Linked List,delete,FAIL,16,-,FAIL,130
Singly Linked List,deallocate two,25,4,2.1,9,69
Singly Linked List,append three,FAIL,21,-,FAIL,276
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,363
Singly Linked List,difference,FAIL,14,-,FAIL,251
Sorted list,insert,FAIL,21,-,FAIL,221
Sorted list,merge,FAIL,23,-,FAIL,224
List of Lists,length,FAIL,12,-,FAIL,281
Binary Tree,deallocate,16,2,1.3,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,336
BST,rotate right,FAIL,74,-,FAIL,261
BST,find min,FAIL,25,-,FAIL,218
BST,find max,FAIL,25,-,FAIL,210
BST,delete root,FAIL,41,-,FAIL,206
BST,to sorted list,FAIL,15,-,FAIL,83
Rose Tree,copy,FAIL,12,-,FAIL,332
Packed Tree,unpack,FAIL,25,-,FAIL,358
