Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.0,6,212
Singly Linked List,max,90,22,4.5,27,948
Singly Linked List,delete,48,16,1.9,15,403
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,append three,81,21,2.4,26,929
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1817
Singly Linked List,difference,FAIL,14,-,FAIL,1730
Sorted list,insert,FAIL,21,-,FAIL,1097
Sorted list,merge,FAIL,23,-,FAIL,1073
List of Lists,length,FAIL,12,-,FAIL,1425
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1331
BST,find min,FAIL,25,-,FAIL,1230
BST,find max,FAIL,25,-,FAIL,1231
BST,delete root,FAIL,41,-,FAIL,958
BST,to sorted list,FAIL,15,-,FAIL,1067
Rose Tree,copy,FAIL,12,-,FAIL,1975
Packed Tree,unpack,FAIL,25,-,FAIL,1540
