Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,100
Singly Linked List,max,FAIL,22,-,FAIL,106
Singly Linked List,delete,FAIL,16,-,FAIL,173
Singly Linked List,deallocate two,25,4,0.5,9,69
Singly Linked List,append three,FAIL,21,-,FAIL,1330
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,646
Singly Linked List,difference,FAIL,14,-,FAIL,216
Sorted list,insert,FAIL,21,-,FAIL,70
Sorted list,merge,FAIL,23,-,FAIL,1245
List of Lists,length,FAIL,12,-,FAIL,1092
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.2,16,370
BST,rotate right,15,74,4.3,5,1199
BST,find min,FAIL,25,-,FAIL,284
BST,find max,FAIL,25,-,FAIL,284
BST,delete root,FAIL,41,-,FAIL,1108
BST,to sorted list,FAIL,15,-,FAIL,54
Rose Tree,copy,FAIL,12,-,FAIL,2076
Packed Tree,unpack,FAIL,25,-,FAIL,388
