Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,108
Singly Linked List,max,FAIL,22,-,FAIL,91
Singly Linked List,delete,FAIL,16,-,FAIL,95
Singly Linked List,deallocate two,25,4,3.3,9,68
Singly Linked List,append three,FAIL,21,-,FAIL,131
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,165
Singly Linked List,difference,FAIL,14,-,FAIL,101
Sorted list,insert,FAIL,21,-,FAIL,93
Sorted list,merge,FAIL,23,-,FAIL,82
List of Lists,length,FAIL,12,-,FAIL,115
Binary Tree,deallocate,16,2,2.1,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,152
BST,rotate right,FAIL,74,-,FAIL,107
BST,find min,FAIL,25,-,FAIL,99
BST,find max,FAIL,25,-,FAIL,101
BST,delete root,FAIL,41,-,FAIL,70
BST,to sorted list,FAIL,15,-,FAIL,71
Rose Tree,copy,FAIL,12,-,FAIL,160
Packed Tree,unpack,FAIL,25,-,FAIL,178
