Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,3.9,6,149
Singly Linked List,max,FAIL,22,-,FAIL,169
Singly Linked List,delete,FAIL,16,-,FAIL,180
Singly Linked List,deallocate two,25,4,1.9,9,68
Singly Linked List,append three,FAIL,21,-,FAIL,195
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,251
Singly Linked List,difference,FAIL,14,-,FAIL,211
Sorted list,insert,FAIL,21,-,FAIL,132
Sorted list,merge,FAIL,23,-,FAIL,201
List of Lists,length,FAIL,12,-,FAIL,192
Binary Tree,deallocate,16,2,1.3,6,26
Binary Tree,deallocate two,47,4,4.1,16,263
BST,rotate right,FAIL,74,-,FAIL,197
BST,find min,FAIL,25,-,FAIL,170
BST,find max,FAIL,25,-,FAIL,175
BST,delete root,FAIL,41,-,FAIL,172
BST,to sorted list,FAIL,15,-,FAIL,182
Rose Tree,copy,FAIL,12,-,FAIL,219
Packed Tree,unpack,FAIL,25,-,FAIL,242
