Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,152
Singly Linked List,max,66,22,3.6,19,843
Singly Linked List,delete,41,16,1.8,12,384
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,81,21,2.0,26,535
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1764
Singly Linked List,difference,FAIL,14,-,FAIL,1671
Sorted list,insert,FAIL,21,-,FAIL,70
Sorted list,merge,FAIL,23,-,FAIL,1184
List of Lists,length,FAIL,12,-,FAIL,1785
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.8,16,201
BST,rotate right,FAIL,74,-,FAIL,1813
BST,find min,FAIL,25,-,FAIL,1133
BST,find max,FAIL,25,-,FAIL,1159
BST,delete root,FAIL,41,-,FAIL,1160
BST,to sorted list,67,15,1.9,21,362
Rose Tree,copy,FAIL,12,-,FAIL,2037
Packed Tree,unpack,FAIL,25,-,FAIL,1614
