Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,4.7,6,2770
Singly Linked List,max,FAIL,22,-,FAIL,2223
Singly Linked List,delete,FAIL,16,-,FAIL,2985
Singly Linked List,deallocate two,25,4,1.0,9,254
Singly Linked List,append three,FAIL,21,-,FAIL,2618
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4006
Singly Linked List,difference,FAIL,14,-,FAIL,2341
Sorted list,insert,FAIL,21,-,FAIL,332
Sorted list,merge,FAIL,23,-,FAIL,1956
List of Lists,length,FAIL,12,-,FAIL,1936
Binary Tree,deallocate,16,2,0.6,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,2622
BST,rotate right,FAIL,74,-,FAIL,1611
BST,find min,FAIL,25,-,FAIL,1710
BST,find max,FAIL,25,-,FAIL,1663
BST,delete root,FAIL,41,-,FAIL,1312
BST,to sorted list,FAIL,15,-,FAIL,1503
Rose Tree,copy,FAIL,12,-,FAIL,2944
Packed Tree,unpack,FAIL,25,-,FAIL,1590
