Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,3.7,6,1560
Singly Linked List,max,FAIL,22,-,FAIL,1891
Singly Linked List,delete,FAIL,16,-,FAIL,2583
Singly Linked List,deallocate two,25,4,0.9,9,266
Singly Linked List,append three,FAIL,21,-,FAIL,3992
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2648
Singly Linked List,difference,FAIL,14,-,FAIL,2206
Sorted list,insert,FAIL,21,-,FAIL,2144
Sorted list,merge,FAIL,23,-,FAIL,2132
List of Lists,length,FAIL,12,-,FAIL,1878
Binary Tree,deallocate,16,2,0.6,6,116
Binary Tree,deallocate two,FAIL,4,-,FAIL,3616
BST,rotate right,FAIL,74,-,FAIL,977
BST,find min,FAIL,25,-,FAIL,1978
BST,find max,FAIL,25,-,FAIL,1993
BST,delete root,FAIL,41,-,FAIL,1141
BST,to sorted list,FAIL,15,-,FAIL,1655
Rose Tree,copy,FAIL,12,-,FAIL,2220
Packed Tree,unpack,FAIL,25,-,FAIL,1545
