Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.1,6,231
Singly Linked List,max,FAIL,22,-,FAIL,1027
Singly Linked List,delete,44,16,2.1,13,449
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,append three,96,21,2.1,31,614
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2238
Singly Linked List,difference,FAIL,14,-,FAIL,1582
Sorted list,insert,FAIL,21,-,FAIL,65
Sorted list,merge,FAIL,23,-,FAIL,1116
List of Lists,length,FAIL,12,-,FAIL,1715
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.0,16,201
BST,rotate right,FAIL,74,-,FAIL,1356
BST,find min,FAIL,25,-,FAIL,1089
BST,find max,FAIL,25,-,FAIL,1110
BST,delete root,FAIL,41,-,FAIL,983
BST,to sorted list,FAIL,15,-,FAIL,728
Rose Tree,copy,FAIL,12,-,FAIL,2329
Packed Tree,unpack,FAIL,25,-,FAIL,1574
