Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.4,6,309
Singly Linked List,max,FAIL,22,-,FAIL,1441
Singly Linked List,delete,48,16,2.2,15,588
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,106,21,2.2,35,791
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3527
Singly Linked List,difference,FAIL,14,-,FAIL,2660
Sorted list,insert,FAIL,21,-,FAIL,665
Sorted list,merge,FAIL,23,-,FAIL,2400
List of Lists,length,FAIL,12,-,FAIL,2473
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,2155
BST,find min,FAIL,25,-,FAIL,2244
BST,find max,FAIL,25,-,FAIL,2169
BST,delete root,FAIL,41,-,FAIL,1630
BST,to sorted list,FAIL,15,-,FAIL,2018
Rose Tree,copy,FAIL,12,-,FAIL,2891
Packed Tree,unpack,FAIL,25,-,FAIL,1443
