Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,2.3,6,1339
Singly Linked List,max,FAIL,22,-,FAIL,2704
Singly Linked List,delete,FAIL,16,-,FAIL,1078
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,2009
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2267
Singly Linked List,difference,FAIL,14,-,FAIL,1613
Sorted list,insert,FAIL,21,-,FAIL,181
Sorted list,merge,FAIL,23,-,FAIL,1497
List of Lists,length,FAIL,12,-,FAIL,1462
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1678
BST,find min,FAIL,25,-,FAIL,2369
BST,find max,FAIL,25,-,FAIL,2237
BST,delete root,FAIL,41,-,FAIL,1248
BST,to sorted list,FAIL,15,-,FAIL,1222
Rose Tree,copy,FAIL,12,-,FAIL,1589
Packed Tree,unpack,FAIL,25,-,FAIL,1403
