Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,128
Singly Linked List,max,107,22,3.9,33,683
Singly Linked List,delete,48,16,1.7,15,315
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,81,21,2.3,26,647
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1645
Singly Linked List,difference,FAIL,14,-,FAIL,1500
Sorted list,insert,93,21,3.7,28,648
Sorted list,merge,FAIL,23,-,FAIL,905
List of Lists,length,FAIL,12,-,FAIL,1196
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.8,16,213
BST,rotate right,FAIL,74,-,FAIL,1120
BST,find min,FAIL,25,-,FAIL,853
BST,find max,FAIL,25,-,FAIL,864
BST,delete root,FAIL,41,-,FAIL,717
BST,to sorted list,FAIL,15,-,FAIL,1079
Rose Tree,copy,FAIL,12,-,FAIL,1717
Packed Tree,unpack,FAIL,25,-,FAIL,1584
