Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,154
Singly Linked List,max,FAIL,22,-,FAIL,791
Singly Linked List,delete,FAIL,16,-,FAIL,968
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,append three,48,21,2.9,14,1161
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1764
Singly Linked List,difference,FAIL,14,-,FAIL,1536
Sorted list,insert,FAIL,21,-,FAIL,93
Sorted list,merge,FAIL,23,-,FAIL,850
List of Lists,length,FAIL,12,-,FAIL,1312
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1344
BST,find min,FAIL,25,-,FAIL,964
BST,find max,FAIL,25,-,FAIL,973
BST,delete root,FAIL,41,-,FAIL,643
BST,to sorted list,FAIL,15,-,FAIL,1379
Rose Tree,copy,FAIL,12,-,FAIL,2031
Packed Tree,unpack,72,25,4.4,23,1121
