Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,18
Integers,min of two,FAIL,9,-,FAIL,45
Singly Linked List,length,21,15,1.3,6,173
Singly Linked List,max,FAIL,22,-,FAIL,801
Singly Linked List,min,FAIL,22,-,FAIL,801
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,32,12,1.8,11,340
Singly Linked List,append,19,17,1.5,6,248
Singly Linked List,delete,FAIL,16,-,FAIL,1295
Singly Linked List,append three,48,21,3.7,14,1205
Singly Linked List,union,FAIL,14,-,FAIL,3324
Singly Linked List,intersection,FAIL,16,-,FAIL,3937
Singly Linked List,difference,FAIL,14,-,FAIL,3257
Sorted list,insertion sort,22,18,2.5,7,635
Doubly Linked List,copy,65,15,12.3,22,4730
Doubly Linked List,delete,FAIL,18,-,FAIL,822
Doubly Linked List,single to double,66,11,1.8,23,279
List of Lists,deallocate,32,3,0.9,11,89
List of Lists,length,FAIL,12,-,FAIL,4516
Binary Tree,copy,FAIL,12,-,FAIL,4280
Binary Tree,flatten w/append,48,10,2.1,17,467
Binary Tree,flatten w/acc,63,17,2.1,21,420
Binary Tree,flatten,71,10,3.9,23,1067
BST,insert,FAIL,21,-,FAIL,357
BST,from list,FAIL,15,-,FAIL,467
BST,to sorted list,FAIL,15,-,FAIL,3202
Rose Tree,copy,FAIL,12,-,FAIL,5429
Packed Tree,unpack,72,25,6.9,23,1694
