Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,18
Integers,min of two,10,9,0.7,3,50
Singly Linked List,length,21,15,1.1,6,145
Singly Linked List,max,41,22,4.3,11,656
Singly Linked List,min,41,22,3.8,11,599
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,32,12,1.3,11,205
Singly Linked List,append,19,17,1.0,6,125
Singly Linked List,delete,41,16,2.9,12,414
Singly Linked List,append three,48,21,2.4,14,543
Singly Linked List,union,FAIL,14,-,FAIL,3344
Singly Linked List,intersection,FAIL,16,-,FAIL,3561
Singly Linked List,difference,71,14,11.1,21,2466
Sorted list,insertion sort,22,18,1.4,7,253
Doubly Linked List,copy,65,15,7.5,22,3094
Doubly Linked List,delete,67,18,6.6,19,1282
Doubly Linked List,single to double,66,11,1.6,23,260
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,length,FAIL,12,-,FAIL,4090
Binary Tree,copy,46,12,3.6,16,1024
Binary Tree,flatten w/append,48,10,1.2,17,143
Binary Tree,flatten w/acc,63,17,1.6,21,252
Binary Tree,flatten,71,10,2.7,23,702
BST,insert,FAIL,21,-,FAIL,2818
BST,from list,85,15,14.8,27,2011
BST,to sorted list,67,15,5.0,21,1163
Rose Tree,copy,FAIL,12,-,FAIL,3759
Packed Tree,unpack,FAIL,25,-,FAIL,2871
