Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,length,21,15,1.0,6,121
Singly Linked List,max,FAIL,22,-,FAIL,1745
Singly Linked List,min,FAIL,22,-,FAIL,1684
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.3,11,212
Singly Linked List,append,19,17,0.9,6,115
Singly Linked List,delete,FAIL,16,-,FAIL,649
Singly Linked List,append three,58,21,2.0,18,485
Singly Linked List,union,FAIL,14,-,FAIL,3400
Singly Linked List,intersection,FAIL,16,-,FAIL,2997
Singly Linked List,difference,FAIL,14,-,FAIL,3570
Sorted list,insertion sort,22,18,1.5,7,285
Doubly Linked List,copy,65,15,6.7,22,2463
Doubly Linked List,delete,FAIL,18,-,FAIL,500
Doubly Linked List,single to double,66,11,1.5,23,234
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,length,73,12,7.9,23,2516
Binary Tree,copy,46,12,3.5,16,1098
Binary Tree,flatten w/append,48,10,1.1,17,133
Binary Tree,flatten w/acc,63,17,1.4,21,221
Binary Tree,flatten,71,10,2.4,23,586
BST,insert,FAIL,21,-,FAIL,227
BST,from list,FAIL,15,-,FAIL,364
BST,to sorted list,FAIL,15,-,FAIL,3222
Rose Tree,copy,FAIL,12,-,FAIL,3676
Packed Tree,unpack,FAIL,25,-,FAIL,2746
