Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.9,4,191
Integers,min of two,10,9,0.8,3,69
Singly Linked List,length,FAIL,15,-,FAIL,8802
Singly Linked List,max,FAIL,22,-,FAIL,7742
Singly Linked List,min,FAIL,22,-,FAIL,7662
Singly Linked List,deallocate,11,2,0.6,4,30
Singly Linked List,copy,FAIL,12,-,FAIL,5453
Singly Linked List,append,FAIL,17,-,FAIL,3535
Singly Linked List,delete,FAIL,16,-,FAIL,2830
Singly Linked List,append three,FAIL,21,-,FAIL,2387
Singly Linked List,union,FAIL,14,-,FAIL,5101
Singly Linked List,intersection,FAIL,16,-,FAIL,6141
Singly Linked List,difference,FAIL,14,-,FAIL,3184
Sorted list,insertion sort,FAIL,18,-,FAIL,5548
Doubly Linked List,copy,FAIL,15,-,FAIL,4867
Doubly Linked List,delete,FAIL,18,-,FAIL,5573
Doubly Linked List,single to double,FAIL,11,-,FAIL,1919
List of Lists,deallocate,32,3,2.1,11,253
List of Lists,length,FAIL,12,-,FAIL,2611
Binary Tree,copy,FAIL,12,-,FAIL,6568
Binary Tree,flatten w/append,FAIL,10,-,FAIL,5644
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,2554
Binary Tree,flatten,FAIL,10,-,FAIL,3200
BST,insert,FAIL,21,-,FAIL,5014
BST,from list,FAIL,15,-,FAIL,3074
BST,to sorted list,FAIL,15,-,FAIL,5017
Rose Tree,copy,FAIL,12,-,FAIL,3751
Packed Tree,unpack,FAIL,25,-,FAIL,2354
