Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,FAIL,9,-,FAIL,32
Singly Linked List,length,21,15,1.7,6,271
Singly Linked List,max,FAIL,22,-,FAIL,1524
Singly Linked List,min,FAIL,22,-,FAIL,1524
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,2.0,12,368
Singly Linked List,append,29,17,1.2,9,131
Singly Linked List,delete,FAIL,16,-,FAIL,1662
Singly Linked List,append three,55,21,2.4,16,450
Singly Linked List,union,FAIL,14,-,FAIL,2925
Singly Linked List,intersection,FAIL,16,-,FAIL,3239
Singly Linked List,difference,FAIL,14,-,FAIL,2818
Sorted list,insertion sort,22,18,2.3,7,421
Doubly Linked List,copy,FAIL,15,-,FAIL,7182
Doubly Linked List,delete,FAIL,18,-,FAIL,3969
Doubly Linked List,single to double,69,11,2.3,24,372
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,length,FAIL,12,-,FAIL,3063
Binary Tree,copy,FAIL,12,-,FAIL,4370
Binary Tree,flatten w/append,51,10,1.3,18,171
Binary Tree,flatten w/acc,66,17,1.6,22,221
Binary Tree,flatten,77,10,2.1,25,303
BST,insert,FAIL,21,-,FAIL,287
BST,from list,FAIL,15,-,FAIL,645
BST,to sorted list,104,15,3.9,30,475
Rose Tree,copy,FAIL,12,-,FAIL,4695
Packed Tree,unpack,FAIL,25,-,FAIL,2865
