Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,length,21,15,1.1,6,140
Singly Linked List,max,FAIL,22,-,FAIL,1499
Singly Linked List,min,FAIL,22,-,FAIL,1497
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,32,12,1.3,11,201
Singly Linked List,append,19,17,1.1,6,180
Singly Linked List,delete,FAIL,16,-,FAIL,811
Singly Linked List,append three,76,21,2.9,23,704
Singly Linked List,union,FAIL,14,-,FAIL,2945
Singly Linked List,intersection,FAIL,16,-,FAIL,2964
Singly Linked List,difference,FAIL,14,-,FAIL,3770
Sorted list,insertion sort,22,18,1.5,7,285
Doubly Linked List,copy,65,15,9.3,22,5083
Doubly Linked List,delete,FAIL,18,-,FAIL,2382
Doubly Linked List,single to double,66,11,1.5,23,234
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,86,12,10.8,27,2997
Binary Tree,copy,46,12,3.1,16,905
Binary Tree,flatten w/append,48,10,1.1,17,128
Binary Tree,flatten w/acc,63,17,1.8,21,296
Binary Tree,flatten,74,10,2.3,24,502
BST,insert,FAIL,21,-,FAIL,232
BST,from list,FAIL,15,-,FAIL,369
BST,to sorted list,FAIL,15,-,FAIL,3338
Rose Tree,copy,FAIL,12,-,FAIL,3689
Packed Tree,unpack,FAIL,25,-,FAIL,2764
