Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,14
Integers,min of two,10,9,0.7,3,41
Singly Linked List,length,21,15,1.3,6,123
Singly Linked List,max,102,22,7.1,30,703
Singly Linked List,min,77,22,5.7,24,628
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,32,12,1.4,11,187
Singly Linked List,append,45,17,1.9,15,284
Singly Linked List,delete,48,16,2.8,15,359
Singly Linked List,append three,81,21,3.4,26,724
Singly Linked List,union,FAIL,14,-,FAIL,2901
Singly Linked List,intersection,FAIL,16,-,FAIL,3285
Singly Linked List,difference,101,14,12.4,32,2318
Sorted list,insertion sort,22,18,1.8,7,248
Doubly Linked List,copy,65,15,8.9,22,2547
Doubly Linked List,delete,93,18,8.1,29,1327
Doubly Linked List,single to double,66,11,1.9,23,239
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,71,12,12.5,22,3044
Binary Tree,copy,46,12,4.1,16,921
Binary Tree,flatten w/append,48,10,1.2,17,134
Binary Tree,flatten w/acc,63,17,2.0,21,303
Binary Tree,flatten,71,10,2.6,23,559
BST,insert,FAIL,21,-,FAIL,2017
BST,from list,FAIL,15,-,FAIL,1393
BST,to sorted list,67,15,10.3,21,1876
Rose Tree,copy,FAIL,12,-,FAIL,3661
Packed Tree,unpack,FAIL,25,-,FAIL,2765
