Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,11
Integers,min of two,10,9,0.5,3,25
Singly Linked List,length,21,15,1.7,6,349
Singly Linked List,max,FAIL,22,-,FAIL,2309
Singly Linked List,min,FAIL,22,-,FAIL,2269
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,2.0,11,532
Singly Linked List,append,19,17,1.3,6,226
Singly Linked List,delete,41,16,4.8,12,1150
Singly Linked List,append three,48,21,3.1,14,998
Singly Linked List,union,FAIL,14,-,FAIL,4270
Singly Linked List,intersection,FAIL,16,-,FAIL,5103
Singly Linked List,difference,FAIL,14,-,FAIL,5069
Sorted list,insertion sort,22,18,2.5,7,632
Doubly Linked List,copy,FAIL,15,-,FAIL,9676
Doubly Linked List,delete,FAIL,18,-,FAIL,5630
Doubly Linked List,single to double,66,11,2.0,23,381
List of Lists,deallocate,32,3,0.8,11,76
List of Lists,length,FAIL,12,-,FAIL,3665
Binary Tree,copy,FAIL,12,-,FAIL,6224
Binary Tree,flatten w/append,48,10,1.9,17,422
Binary Tree,flatten w/acc,63,17,2.0,21,375
Binary Tree,flatten,71,10,5.0,23,1444
BST,insert,FAIL,21,-,FAIL,2264
BST,from list,FAIL,15,-,FAIL,2028
BST,to sorted list,FAIL,15,-,FAIL,2791
Rose Tree,copy,FAIL,12,-,FAIL,4686
Packed Tree,unpack,FAIL,25,-,FAIL,3013
