Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,579
Integers,min of two,10,9,0.7,3,56
Singly Linked List,length,FAIL,15,-,FAIL,5180
Singly Linked List,max,FAIL,22,-,FAIL,4567
Singly Linked List,min,FAIL,22,-,FAIL,4395
Singly Linked List,deallocate,11,2,0.5,4,44
Singly Linked List,copy,FAIL,12,-,FAIL,6761
Singly Linked List,append,FAIL,17,-,FAIL,4483
Singly Linked List,delete,FAIL,16,-,FAIL,3480
Singly Linked List,append three,FAIL,21,-,FAIL,5712
Singly Linked List,union,FAIL,14,-,FAIL,4084
Singly Linked List,intersection,FAIL,16,-,FAIL,5681
Singly Linked List,difference,FAIL,14,-,FAIL,3865
Sorted list,insertion sort,22,18,10.3,7,3511
Doubly Linked List,copy,FAIL,15,-,FAIL,3389
Doubly Linked List,delete,FAIL,18,-,FAIL,5738
Doubly Linked List,single to double,FAIL,11,-,FAIL,1312
List of Lists,deallocate,32,3,2.6,11,640
List of Lists,length,FAIL,12,-,FAIL,2239
Binary Tree,copy,FAIL,12,-,FAIL,5318
Binary Tree,flatten w/append,FAIL,10,-,FAIL,7562
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,3098
Binary Tree,flatten,FAIL,10,-,FAIL,6303
BST,insert,FAIL,21,-,FAIL,2657
BST,from list,FAIL,15,-,FAIL,2320
BST,to sorted list,FAIL,15,-,FAIL,2935
Rose Tree,copy,FAIL,12,-,FAIL,2715
Packed Tree,unpack,FAIL,25,-,FAIL,2407
