Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,18
Integers,min of two,10,9,0.7,3,51
Singly Linked List,length,21,15,1.7,6,272
Singly Linked List,max,50,22,5.3,14,725
Singly Linked List,min,50,22,5.3,14,725
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,32,12,1.8,11,317
Singly Linked List,append,19,17,1.1,6,121
Singly Linked List,delete,41,16,2.9,12,470
Singly Linked List,append three,48,21,1.6,14,223
Singly Linked List,union,FAIL,14,-,FAIL,3279
Singly Linked List,intersection,FAIL,16,-,FAIL,3428
Singly Linked List,difference,FAIL,14,-,FAIL,3500
Sorted list,insertion sort,22,18,2.3,7,463
Doubly Linked List,copy,65,15,14.6,22,4250
Doubly Linked List,delete,67,18,7.9,19,1278
Doubly Linked List,single to double,66,11,3.2,23,868
List of Lists,deallocate,32,3,0.9,11,67
List of Lists,length,68,12,11.5,21,2977
Binary Tree,copy,FAIL,12,-,FAIL,3865
Binary Tree,flatten w/append,48,10,1.3,17,158
Binary Tree,flatten w/acc,63,17,1.7,21,246
Binary Tree,flatten,71,10,2.0,23,305
BST,insert,FAIL,21,-,FAIL,2593
BST,from list,FAIL,15,-,FAIL,1492
BST,to sorted list,67,15,2.9,21,393
Rose Tree,copy,FAIL,12,-,FAIL,3479
Packed Tree,unpack,FAIL,25,-,FAIL,4041
