Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,239
Integers,min of two,10,9,0.7,3,63
Singly Linked List,length,FAIL,15,-,FAIL,11362
Singly Linked List,max,FAIL,22,-,FAIL,7623
Singly Linked List,min,FAIL,22,-,FAIL,7561
Singly Linked List,deallocate,11,2,0.6,4,44
Singly Linked List,copy,FAIL,12,-,FAIL,8657
Singly Linked List,append,29,17,5.5,10,2566
Singly Linked List,delete,FAIL,16,-,FAIL,5393
Singly Linked List,append three,FAIL,21,-,FAIL,10258
Singly Linked List,union,FAIL,14,-,FAIL,6298
Singly Linked List,intersection,FAIL,16,-,FAIL,7251
Singly Linked List,difference,FAIL,14,-,FAIL,6005
Sorted list,insertion sort,FAIL,18,-,FAIL,4542
Doubly Linked List,copy,FAIL,15,-,FAIL,3591
Doubly Linked List,delete,FAIL,18,-,FAIL,4677
Doubly Linked List,single to double,FAIL,11,-,FAIL,8386
List of Lists,deallocate,32,3,12.1,11,5767
List of Lists,length,FAIL,12,-,FAIL,2436
Binary Tree,copy,FAIL,12,-,FAIL,7602
Binary Tree,flatten w/append,48,10,7.8,17,2599
Binary Tree,flatten w/acc,73,17,4.5,25,1732
Binary Tree,flatten,FAIL,10,-,FAIL,5765
BST,insert,FAIL,21,-,FAIL,4504
BST,from list,FAIL,15,-,FAIL,4168
BST,to sorted list,FAIL,15,-,FAIL,4217
Rose Tree,copy,FAIL,12,-,FAIL,3791
Packed Tree,unpack,FAIL,25,-,FAIL,2499
