Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.4,3,17
Singly Linked List,length,21,15,1.3,6,162
Singly Linked List,max,96,22,9.0,26,1234
Singly Linked List,min,96,22,9.3,26,1234
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,1.4,12,229
Singly Linked List,append,50,17,1.7,16,281
Singly Linked List,delete,41,16,2.3,12,300
Singly Linked List,append three,76,21,2.6,23,565
Singly Linked List,union,77,14,8.1,23,1776
Singly Linked List,intersection,FAIL,16,-,FAIL,3642
Singly Linked List,difference,84,14,8.8,25,1829
Sorted list,insertion sort,22,18,1.5,7,273
Doubly Linked List,copy,71,15,8.3,24,2978
Doubly Linked List,delete,79,18,6.0,23,1108
Doubly Linked List,single to double,69,11,1.6,24,216
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,87,12,9.6,27,2301
Binary Tree,copy,FAIL,12,-,FAIL,2999
Binary Tree,flatten w/append,51,10,1.1,18,120
Binary Tree,flatten w/acc,66,17,1.4,22,174
Binary Tree,flatten,77,10,2.5,25,517
BST,insert,FAIL,21,-,FAIL,3647
BST,from list,FAIL,15,-,FAIL,1870
BST,to sorted list,FAIL,15,-,FAIL,1695
Rose Tree,copy,FAIL,12,-,FAIL,3663
Packed Tree,unpack,FAIL,25,-,FAIL,2785
