Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,9
Integers,min of two,10,9,0.4,3,20
Singly Linked List,length,21,15,1.4,6,209
Singly Linked List,max,96,22,9.4,26,1534
Singly Linked List,min,96,22,9.5,26,1534
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,1.2,12,177
Singly Linked List,append,48,17,1.4,16,183
Singly Linked List,delete,48,16,2.3,15,330
Singly Linked List,append three,96,21,3.0,31,717
Singly Linked List,union,101,14,8.4,33,1867
Singly Linked List,intersection,FAIL,16,-,FAIL,3481
Singly Linked List,difference,78,14,9.9,24,2337
Sorted list,insertion sort,22,18,1.5,7,278
Doubly Linked List,copy,71,15,8.0,24,3763
Doubly Linked List,delete,96,18,6.5,30,1820
Doubly Linked List,single to double,69,11,1.7,24,251
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,87,12,10.0,27,2500
Binary Tree,copy,49,12,3.5,17,1071
Binary Tree,flatten w/append,51,10,1.1,18,121
Binary Tree,flatten w/acc,66,17,1.9,22,287
Binary Tree,flatten,77,10,2.5,25,524
BST,insert,FAIL,21,-,FAIL,3279
BST,from list,139,15,12.6,45,1601
BST,to sorted list,FAIL,15,-,FAIL,2675
Rose Tree,copy,FAIL,12,-,FAIL,3662
Packed Tree,unpack,FAIL,25,-,FAIL,2701
