Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,10,9,0.5,3,29
Singly Linked List,length,21,15,1.0,6,114
Singly Linked List,max,60,22,4.5,17,787
Singly Linked List,min,60,22,4.3,17,787
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.2,11,180
Singly Linked List,append,19,17,0.9,6,112
Singly Linked List,delete,41,16,2.0,12,266
Singly Linked List,append three,48,21,1.9,14,452
Singly Linked List,union,77,14,6.6,23,1513
Singly Linked List,intersection,FAIL,16,-,FAIL,3483
Singly Linked List,difference,71,14,7.1,21,1558
Sorted list,insertion sort,22,18,1.4,7,276
Doubly Linked List,copy,65,15,5.7,22,2217
Doubly Linked List,delete,67,18,4.3,19,915
Doubly Linked List,single to double,66,11,1.5,23,225
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,length,73,12,9.4,23,2851
Binary Tree,copy,46,12,2.8,16,852
Binary Tree,flatten w/append,48,10,1.0,17,130
Binary Tree,flatten w/acc,63,17,1.3,21,216
Binary Tree,flatten,71,10,2.3,23,571
BST,insert,FAIL,21,-,FAIL,3440
BST,from list,85,15,8.9,27,1398
BST,to sorted list,FAIL,15,-,FAIL,3508
Rose Tree,copy,FAIL,12,-,FAIL,3568
Packed Tree,unpack,FAIL,25,-,FAIL,2935
