Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,length,21,15,0.9,6,114
Singly Linked List,max,FAIL,22,-,FAIL,1630
Singly Linked List,min,FAIL,22,-,FAIL,1666
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,2.4,11,657
Singly Linked List,append,19,17,0.9,6,112
Singly Linked List,delete,FAIL,16,-,FAIL,584
Singly Linked List,append three,48,21,1.9,14,452
Singly Linked List,union,FAIL,14,-,FAIL,3096
Singly Linked List,intersection,FAIL,16,-,FAIL,3085
Singly Linked List,difference,FAIL,14,-,FAIL,3462
Sorted list,insertion sort,22,18,1.3,7,247
Doubly Linked List,copy,65,15,6.3,22,2417
Doubly Linked List,delete,FAIL,18,-,FAIL,448
Doubly Linked List,single to double,66,11,1.5,23,225
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,length,73,12,6.6,23,1997
Binary Tree,copy,FAIL,12,-,FAIL,5213
Binary Tree,flatten w/append,48,10,1.0,17,130
Binary Tree,flatten w/acc,63,17,1.3,21,216
Binary Tree,flatten,74,10,2.3,24,567
BST,insert,FAIL,21,-,FAIL,203
BST,from list,FAIL,15,-,FAIL,340
BST,to sorted list,FAIL,15,-,FAIL,3535
Rose Tree,copy,FAIL,12,-,FAIL,3583
Packed Tree,unpack,FAIL,25,-,FAIL,2649
