Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,11
Integers,min of two,10,9,0.5,3,31
Singly Linked List,length,21,15,1.4,6,232
Singly Linked List,max,57,22,9.3,16,1546
Singly Linked List,min,47,22,8.6,13,1386
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.3,11,209
Singly Linked List,append,19,17,0.9,6,115
Singly Linked List,delete,41,16,3.8,12,689
Singly Linked List,append three,48,21,2.2,14,549
Singly Linked List,union,77,14,12.7,23,3062
Singly Linked List,intersection,FAIL,16,-,FAIL,4936
Singly Linked List,difference,FAIL,14,-,FAIL,4641
Sorted list,insertion sort,22,18,1.5,7,275
Doubly Linked List,copy,FAIL,15,-,FAIL,7283
Doubly Linked List,delete,FAIL,18,-,FAIL,4937
Doubly Linked List,single to double,66,11,2.2,23,373
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,length,73,12,8.9,23,2458
Binary Tree,copy,46,12,8.5,16,2785
Binary Tree,flatten w/append,48,10,1.1,17,133
Binary Tree,flatten w/acc,63,17,1.6,21,265
Binary Tree,flatten,71,10,3.0,23,776
BST,insert,FAIL,21,-,FAIL,3568
BST,from list,FAIL,15,-,FAIL,1894
BST,to sorted list,67,15,4.8,21,1155
Rose Tree,copy,FAIL,12,-,FAIL,4147
Packed Tree,unpack,FAIL,25,-,FAIL,2864
