Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,1.1,4,290
Integers,min of two,10,9,0.8,3,63
Singly Linked List,length,FAIL,15,-,FAIL,5085
Singly Linked List,max,FAIL,22,-,FAIL,4747
Singly Linked List,min,FAIL,22,-,FAIL,4777
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,copy,FAIL,12,-,FAIL,1076
Singly Linked List,append,FAIL,17,-,FAIL,3976
Singly Linked List,delete,FAIL,16,-,FAIL,2890
Singly Linked List,append three,FAIL,21,-,FAIL,7375
Singly Linked List,union,FAIL,14,-,FAIL,5341
Singly Linked List,intersection,FAIL,16,-,FAIL,6519
Singly Linked List,difference,FAIL,14,-,FAIL,4022
Sorted list,insertion sort,FAIL,18,-,FAIL,1359
Doubly Linked List,copy,FAIL,15,-,FAIL,4599
Doubly Linked List,delete,FAIL,18,-,FAIL,6174
Doubly Linked List,single to double,FAIL,11,-,FAIL,193
List of Lists,deallocate,FAIL,3,-,FAIL,1626
List of Lists,length,FAIL,12,-,FAIL,1852
Binary Tree,copy,FAIL,12,-,FAIL,5162
Binary Tree,flatten w/append,FAIL,10,-,FAIL,156
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,2784
Binary Tree,flatten,FAIL,10,-,FAIL,156
BST,insert,FAIL,21,-,FAIL,2811
BST,from list,FAIL,15,-,FAIL,3000
BST,to sorted list,FAIL,15,-,FAIL,542
Rose Tree,copy,FAIL,12,-,FAIL,2960
Packed Tree,unpack,FAIL,25,-,FAIL,2386
