Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,227
Integers,min of two,10,9,0.7,3,67
Singly Linked List,length,FAIL,15,-,FAIL,4557
Singly Linked List,max,FAIL,22,-,FAIL,3852
Singly Linked List,min,FAIL,22,-,FAIL,3941
Singly Linked List,deallocate,11,2,0.5,4,44
Singly Linked List,copy,FAIL,12,-,FAIL,6212
Singly Linked List,append,29,17,2.4,10,810
Singly Linked List,delete,FAIL,16,-,FAIL,5440
Singly Linked List,append three,93,21,11.7,30,8461
Singly Linked List,union,FAIL,14,-,FAIL,5570
Singly Linked List,intersection,FAIL,16,-,FAIL,6349
Singly Linked List,difference,FAIL,14,-,FAIL,5425
Sorted list,insertion sort,FAIL,18,-,FAIL,6127
Doubly Linked List,copy,FAIL,15,-,FAIL,4455
Doubly Linked List,delete,FAIL,18,-,FAIL,5404
Doubly Linked List,single to double,FAIL,11,-,FAIL,8300
List of Lists,deallocate,32,3,1.9,11,419
List of Lists,length,FAIL,12,-,FAIL,3285
Binary Tree,copy,FAIL,12,-,FAIL,7270
Binary Tree,flatten w/append,48,10,3.1,17,1092
Binary Tree,flatten w/acc,73,17,3.1,25,1111
Binary Tree,flatten,FAIL,10,-,FAIL,5461
BST,insert,FAIL,21,-,FAIL,5603
BST,from list,FAIL,15,-,FAIL,4468
BST,to sorted list,FAIL,15,-,FAIL,3158
Rose Tree,copy,FAIL,12,-,FAIL,4760
Packed Tree,unpack,FAIL,25,-,FAIL,2838
