Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,9
Integers,min of two,10,9,0.4,3,19
Singly Linked List,length,21,15,1.4,6,191
Singly Linked List,max,91,22,14.8,24,1204
Singly Linked List,min,67,22,9.4,18,933
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,1.2,12,172
Singly Linked List,append,19,17,1.5,6,235
Singly Linked List,delete,41,16,2.4,12,317
Singly Linked List,append three,55,21,3.2,16,921
Singly Linked List,union,FAIL,14,-,FAIL,3125
Singly Linked List,intersection,FAIL,16,-,FAIL,3972
Singly Linked List,difference,74,14,11.7,22,2468
Sorted list,insertion sort,22,18,2.7,7,566
Doubly Linked List,copy,71,15,6.8,24,2608
Doubly Linked List,delete,79,18,6.1,23,1316
Doubly Linked List,single to double,69,11,1.7,24,219
List of Lists,deallocate,32,3,0.9,11,76
List of Lists,length,FAIL,12,-,FAIL,3346
Binary Tree,copy,FAIL,12,-,FAIL,5686
Binary Tree,flatten w/append,51,10,1.8,18,293
Binary Tree,flatten w/acc,66,17,2.0,22,311
Binary Tree,flatten,77,10,3.4,25,808
BST,insert,FAIL,21,-,FAIL,2854
BST,from list,112,15,14.4,34,1885
BST,to sorted list,FAIL,15,-,FAIL,2319
Rose Tree,copy,FAIL,12,-,FAIL,3139
Packed Tree,unpack,FAIL,25,-,FAIL,2870
