Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,12
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,length,21,15,1.1,6,134
Singly Linked List,max,FAIL,22,-,FAIL,1524
Singly Linked List,min,FAIL,22,-,FAIL,1499
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.4,11,196
Singly Linked List,append,19,17,1.3,6,174
Singly Linked List,delete,FAIL,16,-,FAIL,807
Singly Linked List,append three,48,21,2.4,14,522
Singly Linked List,union,FAIL,14,-,FAIL,3977
Singly Linked List,intersection,FAIL,16,-,FAIL,2841
Singly Linked List,difference,FAIL,14,-,FAIL,4004
Sorted list,insertion sort,22,18,1.7,7,266
Doubly Linked List,copy,65,15,9.9,22,4709
Doubly Linked List,delete,FAIL,18,-,FAIL,2377
Doubly Linked List,single to double,66,11,1.6,23,223
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,length,FAIL,12,-,FAIL,3577
Binary Tree,copy,46,12,3.9,16,890
Binary Tree,flatten w/append,48,10,1.0,17,124
Binary Tree,flatten w/acc,63,17,1.5,21,239
Binary Tree,flatten,71,10,2.3,23,471
BST,insert,FAIL,21,-,FAIL,214
BST,from list,FAIL,15,-,FAIL,350
BST,to sorted list,67,15,9.2,21,2132
Rose Tree,copy,FAIL,12,-,FAIL,3806
Packed Tree,unpack,FAIL,25,-,FAIL,2656
