Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.4,3,20
Singly Linked List,length,21,15,1.4,6,191
Singly Linked List,max,159,22,14.6,50,1187
Singly Linked List,min,159,22,14.5,50,1187
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,1.4,12,212
Singly Linked List,append,48,17,1.3,16,183
Singly Linked List,delete,51,16,2.4,16,317
Singly Linked List,append three,81,21,2.6,26,549
Singly Linked List,union,FAIL,14,-,FAIL,3060
Singly Linked List,intersection,FAIL,16,-,FAIL,3720
Singly Linked List,difference,81,14,12.4,25,2499
Sorted list,insertion sort,22,18,1.5,7,254
Doubly Linked List,copy,71,15,8.5,24,3230
Doubly Linked List,delete,99,18,7.7,31,1605
Doubly Linked List,single to double,69,11,1.5,24,220
List of Lists,deallocate,32,3,0.9,11,76
List of Lists,length,85,12,14.3,27,3375
Binary Tree,copy,FAIL,12,-,FAIL,3092
Binary Tree,flatten w/append,51,10,1.1,18,121
Binary Tree,flatten w/acc,66,17,1.8,22,288
Binary Tree,flatten,77,10,2.4,25,524
BST,insert,FAIL,21,-,FAIL,2616
BST,from list,FAIL,15,-,FAIL,2089
BST,to sorted list,FAIL,15,-,FAIL,2225
Rose Tree,copy,FAIL,12,-,FAIL,3558
Packed Tree,unpack,FAIL,25,-,FAIL,2940
