Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.9,4,196
Integers,min of two,10,9,0.7,3,51
Singly Linked List,length,FAIL,15,-,FAIL,2975
Singly Linked List,max,FAIL,22,-,FAIL,3328
Singly Linked List,min,FAIL,22,-,FAIL,3310
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,copy,FAIL,12,-,FAIL,5266
Singly Linked List,append,FAIL,17,-,FAIL,2521
Singly Linked List,delete,FAIL,16,-,FAIL,4649
Singly Linked List,append three,FAIL,21,-,FAIL,2771
Singly Linked List,union,FAIL,14,-,FAIL,2563
Singly Linked List,intersection,FAIL,16,-,FAIL,5313
Singly Linked List,difference,FAIL,14,-,FAIL,3437
Sorted list,insertion sort,FAIL,18,-,FAIL,4515
Doubly Linked List,copy,FAIL,15,-,FAIL,4594
Doubly Linked List,delete,FAIL,18,-,FAIL,5395
Doubly Linked List,single to double,FAIL,11,-,FAIL,1521
List of Lists,deallocate,32,3,2.1,11,317
List of Lists,length,FAIL,12,-,FAIL,2816
Binary Tree,copy,FAIL,12,-,FAIL,5803
Binary Tree,flatten w/append,FAIL,10,-,FAIL,5020
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,4235
Binary Tree,flatten,FAIL,10,-,FAIL,2811
BST,insert,FAIL,21,-,FAIL,3302
BST,from list,FAIL,15,-,FAIL,3769
BST,to sorted list,FAIL,15,-,FAIL,3107
Rose Tree,copy,FAIL,12,-,FAIL,3281
Packed Tree,unpack,FAIL,25,-,FAIL,2414
