Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,223
Integers,min of two,10,9,0.9,3,73
Singly Linked List,length,FAIL,15,-,FAIL,10375
Singly Linked List,max,FAIL,22,-,FAIL,7848
Singly Linked List,min,FAIL,22,-,FAIL,7831
Singly Linked List,deallocate,11,2,0.6,4,44
Singly Linked List,copy,FAIL,12,-,FAIL,8503
Singly Linked List,append,FAIL,17,-,FAIL,3388
Singly Linked List,delete,FAIL,16,-,FAIL,2890
Singly Linked List,append three,FAIL,21,-,FAIL,5092
Singly Linked List,union,FAIL,14,-,FAIL,4546
Singly Linked List,intersection,FAIL,16,-,FAIL,5599
Singly Linked List,difference,FAIL,14,-,FAIL,3882
Sorted list,insertion sort,22,18,8.2,7,4716
Doubly Linked List,copy,FAIL,15,-,FAIL,4836
Doubly Linked List,delete,FAIL,18,-,FAIL,5341
Doubly Linked List,single to double,FAIL,11,-,FAIL,814
List of Lists,deallocate,32,3,2.5,11,486
List of Lists,length,FAIL,12,-,FAIL,3034
Binary Tree,copy,FAIL,12,-,FAIL,9228
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3411
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,5825
Binary Tree,flatten,FAIL,10,-,FAIL,2089
BST,insert,FAIL,21,-,FAIL,5713
BST,from list,FAIL,15,-,FAIL,3595
BST,to sorted list,FAIL,15,-,FAIL,6918
Rose Tree,copy,FAIL,12,-,FAIL,3628
Packed Tree,unpack,FAIL,25,-,FAIL,2518
