Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,14
Integers,min of two,10,9,0.6,3,32
Singly Linked List,length,21,15,1.5,6,223
Singly Linked List,max,FAIL,22,-,FAIL,1640
Singly Linked List,min,70,22,13.5,19,1297
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.5,11,238
Singly Linked List,append,19,17,1.7,6,259
Singly Linked List,delete,44,16,3.4,13,559
Singly Linked List,append three,55,21,2.7,16,537
Singly Linked List,union,77,14,11.8,23,2584
Singly Linked List,intersection,FAIL,16,-,FAIL,3414
Singly Linked List,difference,FAIL,14,-,FAIL,3496
Sorted list,insertion sort,22,18,1.5,7,226
Doubly Linked List,copy,FAIL,15,-,FAIL,7295
Doubly Linked List,delete,82,18,13.3,24,5675
Doubly Linked List,single to double,66,11,1.9,23,247
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,length,106,12,11.3,33,3013
Binary Tree,copy,FAIL,12,-,FAIL,2772
Binary Tree,flatten w/append,48,10,1.1,17,127
Binary Tree,flatten w/acc,63,17,1.7,21,239
Binary Tree,flatten,74,10,2.4,24,522
BST,insert,FAIL,21,-,FAIL,3229
BST,from list,FAIL,15,-,FAIL,1479
BST,to sorted list,FAIL,15,-,FAIL,2927
Rose Tree,copy,FAIL,12,-,FAIL,3882
Packed Tree,unpack,FAIL,25,-,FAIL,2662
