Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,length,21,15,1.0,6,121
Singly Linked List,max,FAIL,22,-,FAIL,532
Singly Linked List,min,FAIL,22,-,FAIL,532
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.3,11,228
Singly Linked List,append,45,17,1.6,15,273
Singly Linked List,delete,FAIL,16,-,FAIL,652
Singly Linked List,append three,81,21,2.9,26,699
Singly Linked List,union,FAIL,14,-,FAIL,3362
Singly Linked List,intersection,FAIL,16,-,FAIL,3116
Singly Linked List,difference,FAIL,14,-,FAIL,3304
Sorted list,insertion sort,22,18,1.5,7,285
Doubly Linked List,copy,65,15,9.4,22,3433
Doubly Linked List,delete,FAIL,18,-,FAIL,501
Doubly Linked List,single to double,66,11,1.5,23,231
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,71,12,11.0,22,3094
Binary Tree,copy,FAIL,12,-,FAIL,3176
Binary Tree,flatten w/append,48,10,1.1,17,133
Binary Tree,flatten w/acc,63,17,1.7,21,297
Binary Tree,flatten,71,10,2.4,23,548
BST,insert,FAIL,21,-,FAIL,227
BST,from list,FAIL,15,-,FAIL,364
BST,to sorted list,67,15,8.6,21,1847
Rose Tree,copy,FAIL,12,-,FAIL,3924
Packed Tree,unpack,FAIL,25,-,FAIL,2982
