Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,10
Integers,min of two,FAIL,9,-,FAIL,22
Singly Linked List,length,21,15,1.2,6,154
Singly Linked List,max,FAIL,22,-,FAIL,1411
Singly Linked List,min,FAIL,22,-,FAIL,1411
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,copy,35,12,1.3,12,198
Singly Linked List,append,48,17,1.4,16,181
Singly Linked List,delete,FAIL,16,-,FAIL,521
Singly Linked List,append three,81,21,2.4,26,450
Singly Linked List,union,FAIL,14,-,FAIL,3213
Singly Linked List,intersection,FAIL,16,-,FAIL,3125
Singly Linked List,difference,FAIL,14,-,FAIL,3382
Sorted list,insertion sort,22,18,1.9,7,379
Doubly Linked List,copy,68,15,5.2,23,1952
Doubly Linked List,delete,FAIL,18,-,FAIL,364
Doubly Linked List,single to double,69,11,1.5,24,204
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,length,FAIL,12,-,FAIL,4306
Binary Tree,copy,49,12,3.4,17,990
Binary Tree,flatten w/append,51,10,1.2,18,121
Binary Tree,flatten w/acc,66,17,1.5,22,177
Binary Tree,flatten,77,10,1.8,25,256
BST,insert,FAIL,21,-,FAIL,177
BST,from list,FAIL,15,-,FAIL,314
BST,to sorted list,111,15,3.1,33,411
Rose Tree,copy,FAIL,12,-,FAIL,3642
Packed Tree,unpack,FAIL,25,-,FAIL,2700
