Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,26
Singly Linked List,max,60,22,4.6,17,775
Singly Linked List,initialize,13,8,0.8,4,95
Singly Linked List,copy,35,12,3.7,12,1092
Singly Linked List,append,19,17,1.0,6,148
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2956
Singly Linked List,intersection,FAIL,16,-,FAIL,3322
Singly Linked List,difference,74,14,6.9,22,1431
Sorted list,prepend,11,29,0.6,4,39
Sorted list,sort,57,9,1.9,15,296
Sorted list,reverse,49,9,1.3,13,179
Sorted list,merge,FAIL,23,-,FAIL,1751
Doubly Linked List,singleton,14,13,0.5,5,32
Doubly Linked List,append,40,20,14.6,12,3728
Doubly Linked List,delete,67,18,4.0,19,799
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,flatten,100,12,2.4,33,532
List of Lists,length,87,12,7.0,27,2085
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,copy,FAIL,12,-,FAIL,3243
Binary Tree,flatten,77,10,2.2,25,532
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4981
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4656
BST,insert,FAIL,21,-,FAIL,3381
BST,find max,FAIL,25,-,FAIL,2230
BST,from list,85,15,9.2,27,1321
Packed Tree,pack,FAIL,36,-,FAIL,2841
