Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,90
Singly Linked List,max,FAIL,22,-,FAIL,4727
Singly Linked List,initialize,FAIL,8,-,FAIL,8114
Singly Linked List,copy,FAIL,12,-,FAIL,7170
Singly Linked List,append,FAIL,17,-,FAIL,6176
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,8096
Singly Linked List,intersection,FAIL,16,-,FAIL,9533
Singly Linked List,difference,FAIL,14,-,FAIL,5460
Sorted list,prepend,FAIL,29,-,FAIL,7791
Sorted list,sort,FAIL,9,-,FAIL,4114
Sorted list,reverse,FAIL,9,-,FAIL,4576
Sorted list,merge,FAIL,23,-,FAIL,3441
Doubly Linked List,singleton,FAIL,13,-,FAIL,1645
Doubly Linked List,append,FAIL,20,-,FAIL,5710
Doubly Linked List,delete,FAIL,18,-,FAIL,8091
List of Lists,deallocate,FAIL,3,-,FAIL,1882
List of Lists,flatten,FAIL,12,-,FAIL,1972
List of Lists,length,FAIL,12,-,FAIL,2055
Binary Tree,deallocate two,FAIL,4,-,FAIL,4913
Binary Tree,copy,FAIL,12,-,FAIL,6770
Binary Tree,flatten,FAIL,10,-,FAIL,149
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4019
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3885
BST,insert,FAIL,21,-,FAIL,4110
BST,find max,FAIL,25,-,FAIL,2281
BST,from list,FAIL,15,-,FAIL,1794
Packed Tree,pack,FAIL,36,-,FAIL,2248
