Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,25
Singly Linked List,max,FAIL,22,-,FAIL,238
Singly Linked List,initialize,13,8,1.0,4,137
Singly Linked List,copy,FAIL,12,-,FAIL,74
Singly Linked List,append,FAIL,17,-,FAIL,1204
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,672
Singly Linked List,intersection,FAIL,16,-,FAIL,509
Singly Linked List,difference,FAIL,14,-,FAIL,175
Sorted list,prepend,11,29,0.6,4,46
Sorted list,sort,FAIL,9,-,FAIL,746
Sorted list,reverse,FAIL,9,-,FAIL,727
Sorted list,merge,FAIL,23,-,FAIL,1961
Doubly Linked List,singleton,14,13,0.5,5,37
Doubly Linked List,append,FAIL,20,-,FAIL,1749
Doubly Linked List,delete,FAIL,18,-,FAIL,882
List of Lists,deallocate,FAIL,3,-,FAIL,522
List of Lists,flatten,FAIL,12,-,FAIL,1151
List of Lists,length,FAIL,12,-,FAIL,1249
Binary Tree,deallocate two,47,4,1.4,16,374
Binary Tree,copy,FAIL,12,-,FAIL,102
Binary Tree,flatten,FAIL,10,-,FAIL,36
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2932
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4291
BST,insert,FAIL,21,-,FAIL,1748
BST,find max,FAIL,25,-,FAIL,532
BST,from list,FAIL,15,-,FAIL,129
Packed Tree,pack,FAIL,36,-,FAIL,2979
