Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,26
Singly Linked List,max,50,22,5.4,14,841
Singly Linked List,initialize,13,8,0.9,4,106
Singly Linked List,copy,35,12,1.6,12,301
Singly Linked List,append,29,17,1.2,9,164
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3070
Singly Linked List,intersection,FAIL,16,-,FAIL,3747
Singly Linked List,difference,84,14,13.5,25,3144
Sorted list,prepend,11,29,0.6,4,38
Sorted list,sort,57,9,2.2,15,355
Sorted list,reverse,49,9,1.6,13,212
Sorted list,merge,FAIL,23,-,FAIL,1759
Doubly Linked List,singleton,14,13,0.5,5,34
Doubly Linked List,append,FAIL,20,-,FAIL,3765
Doubly Linked List,delete,67,18,6.1,19,1376
List of Lists,deallocate,32,3,0.9,11,67
List of Lists,flatten,72,12,2.0,24,355
List of Lists,length,FAIL,12,-,FAIL,3529
Binary Tree,deallocate two,47,4,1.4,16,213
Binary Tree,copy,FAIL,12,-,FAIL,3814
Binary Tree,flatten,77,10,2.5,25,518
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3466
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3297
BST,insert,FAIL,21,-,FAIL,2575
BST,find max,FAIL,25,-,FAIL,1954
BST,from list,FAIL,15,-,FAIL,1798
Packed Tree,pack,FAIL,36,-,FAIL,3092
