Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,38
Singly Linked List,max,FAIL,22,-,FAIL,1082
Singly Linked List,initialize,13,8,0.9,4,106
Singly Linked List,copy,35,12,1.3,12,232
Singly Linked List,append,19,17,0.9,6,104
Singly Linked List,non-destructive append,66,21,7.7,22,2980
Singly Linked List,intersection,FAIL,16,-,FAIL,3003
Singly Linked List,difference,FAIL,14,-,FAIL,3123
Sorted list,prepend,11,29,0.6,4,38
Sorted list,sort,FAIL,9,-,FAIL,188
Sorted list,reverse,49,9,1.4,13,189
Sorted list,merge,FAIL,23,-,FAIL,2209
Doubly Linked List,singleton,14,13,0.5,5,34
Doubly Linked List,append,FAIL,20,-,FAIL,4248
Doubly Linked List,delete,FAIL,18,-,FAIL,777
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,60,12,1.4,20,227
List of Lists,length,87,12,7.5,27,2150
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,copy,49,12,4.2,17,1334
Binary Tree,flatten,77,10,2.2,25,526
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,7161
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4031
BST,insert,FAIL,21,-,FAIL,214
BST,find max,FAIL,25,-,FAIL,2229
BST,from list,FAIL,15,-,FAIL,391
Packed Tree,pack,FAIL,36,-,FAIL,3064
