Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,56
Singly Linked List,max,FAIL,22,-,FAIL,7293
Singly Linked List,initialize,13,8,3.5,4,2052
Singly Linked List,copy,FAIL,12,-,FAIL,3870
Singly Linked List,append,FAIL,17,-,FAIL,6364
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5042
Singly Linked List,intersection,FAIL,16,-,FAIL,6393
Singly Linked List,difference,FAIL,14,-,FAIL,5482
Sorted list,prepend,FAIL,29,-,FAIL,422
Sorted list,sort,FAIL,9,-,FAIL,5794
Sorted list,reverse,FAIL,9,-,FAIL,6301
Sorted list,merge,FAIL,23,-,FAIL,5961
Doubly Linked List,singleton,FAIL,13,-,FAIL,313
Doubly Linked List,append,FAIL,20,-,FAIL,6327
Doubly Linked List,delete,FAIL,18,-,FAIL,5593
List of Lists,deallocate,32,3,2.6,11,455
List of Lists,flatten,FAIL,12,-,FAIL,7465
List of Lists,length,FAIL,12,-,FAIL,3409
Binary Tree,deallocate two,FAIL,4,-,FAIL,3740
Binary Tree,copy,FAIL,12,-,FAIL,3385
Binary Tree,flatten,FAIL,10,-,FAIL,6279
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4691
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4792
BST,insert,FAIL,21,-,FAIL,6806
BST,find max,FAIL,25,-,FAIL,6399
BST,from list,FAIL,15,-,FAIL,4519
Packed Tree,pack,FAIL,36,-,FAIL,2337
