Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,44
Singly Linked List,max,FAIL,22,-,FAIL,361
Singly Linked List,initialize,13,8,1.1,4,169
Singly Linked List,copy,FAIL,12,-,FAIL,77
Singly Linked List,append,FAIL,17,-,FAIL,1170
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,753
Singly Linked List,intersection,FAIL,16,-,FAIL,730
Singly Linked List,difference,FAIL,14,-,FAIL,170
Sorted list,prepend,11,29,0.6,4,48
Sorted list,sort,FAIL,9,-,FAIL,286
Sorted list,reverse,FAIL,9,-,FAIL,2297
Sorted list,merge,FAIL,23,-,FAIL,2074
Doubly Linked List,singleton,14,13,0.5,5,45
Doubly Linked List,append,FAIL,20,-,FAIL,1389
Doubly Linked List,delete,FAIL,18,-,FAIL,4814
List of Lists,deallocate,FAIL,3,-,FAIL,522
List of Lists,flatten,FAIL,12,-,FAIL,1152
List of Lists,length,FAIL,12,-,FAIL,1213
Binary Tree,deallocate two,47,4,1.4,16,426
Binary Tree,copy,FAIL,12,-,FAIL,153
Binary Tree,flatten,FAIL,10,-,FAIL,39
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3420
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,5289
BST,insert,FAIL,21,-,FAIL,417
BST,find max,FAIL,25,-,FAIL,997
BST,from list,FAIL,15,-,FAIL,130
Packed Tree,pack,FAIL,36,-,FAIL,3333
