Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,1.0,3,109
Singly Linked List,max,FAIL,22,-,FAIL,4937
Singly Linked List,initialize,FAIL,8,-,FAIL,8520
Singly Linked List,copy,FAIL,12,-,FAIL,7636
Singly Linked List,append,FAIL,17,-,FAIL,5234
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7121
Singly Linked List,intersection,FAIL,16,-,FAIL,7538
Singly Linked List,difference,FAIL,14,-,FAIL,4312
Sorted list,prepend,FAIL,29,-,FAIL,500
Sorted list,sort,FAIL,9,-,FAIL,4110
Sorted list,reverse,FAIL,9,-,FAIL,4322
Sorted list,merge,FAIL,23,-,FAIL,3711
Doubly Linked List,singleton,FAIL,13,-,FAIL,283
Doubly Linked List,append,FAIL,20,-,FAIL,5495
Doubly Linked List,delete,FAIL,18,-,FAIL,5492
List of Lists,deallocate,32,3,2.8,11,455
List of Lists,flatten,FAIL,12,-,FAIL,4877
List of Lists,length,FAIL,12,-,FAIL,1888
Binary Tree,deallocate two,FAIL,4,-,FAIL,4308
Binary Tree,copy,FAIL,12,-,FAIL,7766
Binary Tree,flatten,FAIL,10,-,FAIL,8259
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3949
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3790
BST,insert,FAIL,21,-,FAIL,3168
BST,find max,FAIL,25,-,FAIL,2507
BST,from list,FAIL,15,-,FAIL,2400
Packed Tree,pack,FAIL,36,-,FAIL,2088
