Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,1.0,3,95
Singly Linked List,max,FAIL,22,-,FAIL,4426
Singly Linked List,initialize,FAIL,8,-,FAIL,8200
Singly Linked List,copy,FAIL,12,-,FAIL,5296
Singly Linked List,append,FAIL,17,-,FAIL,6694
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6915
Singly Linked List,intersection,FAIL,16,-,FAIL,5117
Singly Linked List,difference,FAIL,14,-,FAIL,3849
Sorted list,prepend,FAIL,29,-,FAIL,251
Sorted list,sort,FAIL,9,-,FAIL,4272
Sorted list,reverse,FAIL,9,-,FAIL,4808
Sorted list,merge,FAIL,23,-,FAIL,3582
Doubly Linked List,singleton,FAIL,13,-,FAIL,196
Doubly Linked List,append,FAIL,20,-,FAIL,6546
Doubly Linked List,delete,FAIL,18,-,FAIL,6426
List of Lists,deallocate,32,3,2.1,11,376
List of Lists,flatten,FAIL,12,-,FAIL,4266
List of Lists,length,FAIL,12,-,FAIL,1478
Binary Tree,deallocate two,FAIL,4,-,FAIL,4031
Binary Tree,copy,FAIL,12,-,FAIL,5512
Binary Tree,flatten,FAIL,10,-,FAIL,8205
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4398
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3146
BST,insert,FAIL,21,-,FAIL,1280
BST,find max,FAIL,25,-,FAIL,2401
BST,from list,FAIL,15,-,FAIL,2570
Packed Tree,pack,FAIL,36,-,FAIL,2493
