Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,67
Singly Linked List,max,FAIL,22,-,FAIL,3419
Singly Linked List,initialize,13,8,3.6,4,1615
Singly Linked List,copy,FAIL,12,-,FAIL,5895
Singly Linked List,append,29,17,2.9,10,737
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7308
Singly Linked List,intersection,FAIL,16,-,FAIL,6323
Singly Linked List,difference,FAIL,14,-,FAIL,5214
Sorted list,prepend,FAIL,29,-,FAIL,538
Sorted list,sort,FAIL,9,-,FAIL,5020
Sorted list,reverse,36,9,8.8,11,3576
Sorted list,merge,FAIL,23,-,FAIL,3722
Doubly Linked List,singleton,FAIL,13,-,FAIL,354
Doubly Linked List,append,FAIL,20,-,FAIL,5162
Doubly Linked List,delete,FAIL,18,-,FAIL,5550
List of Lists,deallocate,32,3,2.1,11,273
List of Lists,flatten,72,12,8.5,24,2627
List of Lists,length,FAIL,12,-,FAIL,3474
Binary Tree,deallocate two,FAIL,4,-,FAIL,6958
Binary Tree,copy,FAIL,12,-,FAIL,8832
Binary Tree,flatten,FAIL,10,-,FAIL,3764
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4297
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3421
BST,insert,FAIL,21,-,FAIL,2521
BST,find max,FAIL,25,-,FAIL,3727
BST,from list,FAIL,15,-,FAIL,3991
Packed Tree,pack,FAIL,36,-,FAIL,2204
