Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,43
Singly Linked List,max,FAIL,22,-,FAIL,131
Singly Linked List,initialize,13,8,1.2,4,125
Singly Linked List,copy,FAIL,12,-,FAIL,71
Singly Linked List,append,FAIL,17,-,FAIL,1142
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,741
Singly Linked List,intersection,FAIL,16,-,FAIL,574
Singly Linked List,difference,FAIL,14,-,FAIL,163
Sorted list,prepend,11,29,0.8,4,65
Sorted list,sort,FAIL,9,-,FAIL,426
Sorted list,reverse,FAIL,9,-,FAIL,377
Sorted list,merge,FAIL,23,-,FAIL,1913
Doubly Linked List,singleton,14,13,0.6,5,49
Doubly Linked List,append,FAIL,20,-,FAIL,1478
Doubly Linked List,delete,FAIL,18,-,FAIL,436
List of Lists,deallocate,FAIL,3,-,FAIL,522
List of Lists,flatten,FAIL,12,-,FAIL,1158
List of Lists,length,FAIL,12,-,FAIL,1467
Binary Tree,deallocate two,47,4,2.2,16,374
Binary Tree,copy,FAIL,12,-,FAIL,149
Binary Tree,flatten,FAIL,10,-,FAIL,38
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2831
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3538
BST,insert,FAIL,21,-,FAIL,277
BST,find max,FAIL,25,-,FAIL,445
BST,from list,FAIL,15,-,FAIL,128
Packed Tree,pack,FAIL,36,-,FAIL,3107
