Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,55
Singly Linked List,max,FAIL,22,-,FAIL,8196
Singly Linked List,initialize,13,8,3.9,4,2464
Singly Linked List,copy,FAIL,12,-,FAIL,5183
Singly Linked List,append,FAIL,17,-,FAIL,4375
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5084
Singly Linked List,intersection,FAIL,16,-,FAIL,6460
Singly Linked List,difference,FAIL,14,-,FAIL,3390
Sorted list,prepend,FAIL,29,-,FAIL,287
Sorted list,sort,FAIL,9,-,FAIL,6935
Sorted list,reverse,FAIL,9,-,FAIL,6720
Sorted list,merge,FAIL,23,-,FAIL,4479
Doubly Linked List,singleton,FAIL,13,-,FAIL,191
Doubly Linked List,append,FAIL,20,-,FAIL,3534
Doubly Linked List,delete,FAIL,18,-,FAIL,4342
List of Lists,deallocate,32,3,5.1,11,1235
List of Lists,flatten,FAIL,12,-,FAIL,4547
List of Lists,length,FAIL,12,-,FAIL,3014
Binary Tree,deallocate two,FAIL,4,-,FAIL,4056
Binary Tree,copy,FAIL,12,-,FAIL,5344
Binary Tree,flatten,FAIL,10,-,FAIL,4854
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4405
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3887
BST,insert,FAIL,21,-,FAIL,4316
BST,find max,FAIL,25,-,FAIL,5884
BST,from list,FAIL,15,-,FAIL,3921
Packed Tree,pack,FAIL,36,-,FAIL,2235
