Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,76
Singly Linked List,max,FAIL,22,-,FAIL,7309
Singly Linked List,initialize,13,8,3.9,4,1978
Singly Linked List,copy,FAIL,12,-,FAIL,6074
Singly Linked List,append,FAIL,17,-,FAIL,4827
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4960
Singly Linked List,intersection,FAIL,16,-,FAIL,5397
Singly Linked List,difference,FAIL,14,-,FAIL,4222
Sorted list,prepend,FAIL,29,-,FAIL,590
Sorted list,sort,FAIL,9,-,FAIL,5829
Sorted list,reverse,FAIL,9,-,FAIL,5710
Sorted list,merge,FAIL,23,-,FAIL,3279
Doubly Linked List,singleton,FAIL,13,-,FAIL,441
Doubly Linked List,append,FAIL,20,-,FAIL,4387
Doubly Linked List,delete,FAIL,18,-,FAIL,6183
List of Lists,deallocate,32,3,2.3,11,455
List of Lists,flatten,FAIL,12,-,FAIL,3347
List of Lists,length,FAIL,12,-,FAIL,3540
Binary Tree,deallocate two,FAIL,4,-,FAIL,4788
Binary Tree,copy,FAIL,12,-,FAIL,5057
Binary Tree,flatten,FAIL,10,-,FAIL,5067
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4482
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4560
BST,insert,FAIL,21,-,FAIL,3696
BST,find max,FAIL,25,-,FAIL,5621
BST,from list,FAIL,15,-,FAIL,2694
Packed Tree,pack,FAIL,36,-,FAIL,2155
