Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,max,60,22,4.4,17,781
Singly Linked List,initialize,13,8,0.9,4,96
Singly Linked List,copy,32,12,1.3,11,180
Singly Linked List,append,19,17,1.2,6,180
Singly Linked List,non-destructive append,63,21,5.5,21,2072
Singly Linked List,intersection,FAIL,16,-,FAIL,3459
Singly Linked List,difference,71,14,8.1,21,1646
Sorted list,prepend,11,29,0.6,4,44
Sorted list,sort,44,9,2.0,13,295
Sorted list,reverse,36,9,1.4,11,186
Sorted list,merge,FAIL,23,-,FAIL,2109
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,append,32,20,3.3,10,1036
Doubly Linked List,delete,67,18,4.3,19,916
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,flatten,66,12,1.9,22,369
List of Lists,length,68,12,9.8,21,2667
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,copy,46,12,3.1,16,852
Binary Tree,flatten,74,10,2.5,24,550
Binary Tree,flatten to dll in place,48,5,3.0,15,803
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4201
BST,insert,FAIL,21,-,FAIL,3351
BST,find max,FAIL,25,-,FAIL,2054
BST,from list,85,15,9.4,27,1398
Packed Tree,pack,FAIL,36,-,FAIL,3060
