Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,26
Singly Linked List,max,FAIL,22,-,FAIL,110
Singly Linked List,initialize,13,8,0.9,4,111
Singly Linked List,copy,FAIL,12,-,FAIL,74
Singly Linked List,append,FAIL,17,-,FAIL,1229
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,696
Singly Linked List,intersection,FAIL,16,-,FAIL,460
Singly Linked List,difference,FAIL,14,-,FAIL,194
Sorted list,prepend,11,29,0.6,4,41
Sorted list,sort,FAIL,9,-,FAIL,521
Sorted list,reverse,FAIL,9,-,FAIL,317
Sorted list,merge,FAIL,23,-,FAIL,2191
Doubly Linked List,singleton,14,13,0.5,5,33
Doubly Linked List,append,FAIL,20,-,FAIL,1250
Doubly Linked List,delete,FAIL,18,-,FAIL,345
List of Lists,deallocate,FAIL,3,-,FAIL,522
List of Lists,flatten,FAIL,12,-,FAIL,1193
List of Lists,length,FAIL,12,-,FAIL,1176
Binary Tree,deallocate two,47,4,2.1,16,374
Binary Tree,copy,FAIL,12,-,FAIL,102
Binary Tree,flatten,FAIL,10,-,FAIL,37
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3345
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4615
BST,insert,FAIL,21,-,FAIL,1404
BST,find max,FAIL,25,-,FAIL,276
BST,from list,FAIL,15,-,FAIL,129
Packed Tree,pack,FAIL,36,-,FAIL,2812
