Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,23
Singly Linked List,max,94,22,10.5,25,1423
Singly Linked List,initialize,13,8,1.1,4,125
Singly Linked List,copy,35,12,1.4,12,194
Singly Linked List,append,29,17,1.3,9,165
Singly Linked List,non-destructive append,66,21,7.8,22,2406
Singly Linked List,intersection,FAIL,16,-,FAIL,3285
Singly Linked List,difference,FAIL,14,-,FAIL,3184
Sorted list,prepend,11,29,0.7,4,40
Sorted list,sort,60,9,2.4,16,301
Sorted list,reverse,49,9,1.7,13,193
Sorted list,merge,FAIL,23,-,FAIL,1928
Doubly Linked List,singleton,14,13,0.6,5,34
Doubly Linked List,append,42,20,5.5,13,1894
Doubly Linked List,delete,76,18,7.6,22,1958
List of Lists,deallocate,32,3,0.8,11,67
List of Lists,flatten,98,12,5.2,31,1472
List of Lists,length,FAIL,12,-,FAIL,4273
Binary Tree,deallocate two,47,4,1.1,16,213
Binary Tree,copy,49,12,4.5,17,1088
Binary Tree,flatten,74,10,2.5,24,549
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3530
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4365
BST,insert,FAIL,21,-,FAIL,2333
BST,find max,FAIL,25,-,FAIL,1763
BST,from list,FAIL,15,-,FAIL,1513
Packed Tree,pack,FAIL,36,-,FAIL,2948
