Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,18
Singly Linked List,max,FAIL,22,-,FAIL,1357
Singly Linked List,initialize,13,8,1.1,4,156
Singly Linked List,copy,35,12,1.8,12,317
Singly Linked List,append,29,17,1.3,9,180
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3139
Singly Linked List,intersection,FAIL,16,-,FAIL,4056
Singly Linked List,difference,FAIL,14,-,FAIL,3969
Sorted list,prepend,11,29,0.6,4,41
Sorted list,sort,90,9,12.5,26,1821
Sorted list,reverse,49,9,9.4,13,1935
Sorted list,merge,FAIL,23,-,FAIL,1802
Doubly Linked List,singleton,14,13,0.5,5,32
Doubly Linked List,append,44,20,6.0,14,2005
Doubly Linked List,delete,79,18,11.2,23,2289
List of Lists,deallocate,32,3,1.0,11,76
List of Lists,flatten,74,12,3.0,24,601
List of Lists,length,FAIL,12,-,FAIL,3633
Binary Tree,deallocate two,47,4,1.7,16,213
Binary Tree,copy,FAIL,12,-,FAIL,4160
Binary Tree,flatten,77,10,5.1,25,1608
Binary Tree,flatten to dll in place,60,5,13.2,19,4593
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,6538
BST,insert,FAIL,21,-,FAIL,1704
BST,find max,FAIL,25,-,FAIL,2386
BST,from list,FAIL,15,-,FAIL,1512
Packed Tree,pack,FAIL,36,-,FAIL,2987
