Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,30
Singly Linked List,max,99,22,5.2,29,740
Singly Linked List,initialize,13,8,0.9,4,96
Singly Linked List,copy,32,12,1.4,11,227
Singly Linked List,append,45,17,1.5,15,204
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2943
Singly Linked List,intersection,FAIL,16,-,FAIL,3745
Singly Linked List,difference,101,14,10.6,32,2363
Sorted list,prepend,11,29,0.7,4,46
Sorted list,sort,53,9,3.0,17,473
Sorted list,reverse,36,9,2.2,11,326
Sorted list,merge,FAIL,23,-,FAIL,2360
Doubly Linked List,singleton,14,13,0.5,5,44
Doubly Linked List,append,48,20,4.2,16,1321
Doubly Linked List,delete,93,18,7.3,29,3152
List of Lists,deallocate,32,3,0.9,11,76
List of Lists,flatten,85,12,2.3,29,410
List of Lists,length,66,12,8.8,21,2102
Binary Tree,deallocate two,47,4,1.4,16,213
Binary Tree,copy,FAIL,12,-,FAIL,3086
Binary Tree,flatten,74,10,2.5,24,532
Binary Tree,flatten to dll in place,51,5,3.2,16,861
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4734
BST,insert,FAIL,21,-,FAIL,3009
BST,find max,FAIL,25,-,FAIL,2464
BST,from list,FAIL,15,-,FAIL,2348
Packed Tree,pack,FAIL,36,-,FAIL,3153
