Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,35
Singly Linked List,max,88,22,13.1,23,1538
Singly Linked List,initialize,13,8,1.2,4,141
Singly Linked List,copy,32,12,1.8,11,267
Singly Linked List,append,45,17,2.1,15,330
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2716
Singly Linked List,intersection,FAIL,16,-,FAIL,3867
Singly Linked List,difference,FAIL,14,-,FAIL,3690
Sorted list,prepend,11,29,0.7,4,47
Sorted list,sort,47,9,2.6,14,302
Sorted list,reverse,36,9,1.9,11,192
Sorted list,merge,FAIL,23,-,FAIL,1647
Doubly Linked List,singleton,14,13,0.7,5,47
Doubly Linked List,append,FAIL,20,-,FAIL,5670
Doubly Linked List,delete,99,18,13.9,31,5763
List of Lists,deallocate,32,3,0.9,11,67
List of Lists,flatten,81,12,2.6,27,434
List of Lists,length,FAIL,12,-,FAIL,3971
Binary Tree,deallocate two,47,4,1.4,16,213
Binary Tree,copy,FAIL,12,-,FAIL,2803
Binary Tree,flatten,71,10,2.7,23,546
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3287
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3635
BST,insert,FAIL,21,-,FAIL,2526
BST,find max,FAIL,25,-,FAIL,1808
BST,from list,FAIL,15,-,FAIL,1418
Packed Tree,pack,FAIL,36,-,FAIL,2927
